job_id,job_title,salary_percentiles_percentile_25,salary_percentiles_percentile_50,salary_percentiles_percentile_75,iso_alpha2,currency_code,local_to_gbp_rates,gbp_converted_25th,gbp_converted_50th,gbp_converted_75th
ACCOUNT-MANAGER,Account Manager,18949.17822551573,23724.61755179053,29703.52968767901,CZ,CZK,28.440024,666.2855919360592,834.1982254231054,1044.4270260699852
ACCOUNTANT,Accountant,12215.049736294211,14506.91133974592,17228.785896298363,CZ,CZK,28.440024,429.50208960070535,510.0878726313986,605.7936482858933
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,9832.148615937444,11841.02202117628,14260.342065894754,CZ,CZK,28.440024,345.7152010820189,416.35063392268165,501.4180742567149
ARCHITECT,Architect,32368.041072456133,40080.24448281322,49630.00368808484,CZ,CZK,28.440024,1138.1158142642964,1409.2901075896848,1745.076012878359
ATTORNEY,Attorney,26657.826296893643,35999.81428102587,48615.615310666646,CZ,CZK,28.440024,937.3348734478438,1265.8151864086285,1709.4083785114472
BUSINESS-ANALYST,Business Analyst,21363.374805212912,25627.158369323624,30741.924067453,CZ,CZK,28.440024,751.1728824565307,901.0948221887444,1080.938752634421
BUSINESS-DEVELOPMENT,Business Development,22241.055540740148,29466.179805110343,39038.42381566205,CZ,CZK,28.440024,782.0336417697871,1036.0813972980593,1372.657906887211
C-LEVEL-EXECUTIVE,C Level Executive,46956.3433621349,70399.59415963749,105547.03588436176,CZ,CZK,28.440024,1651.0655322279229,2475.370420209121,3711.214726273148
CASHIER,Cashier,6064.503897865968,8496.292609388918,11903.197577259134,CZ,CZK,28.440024,213.23835373226012,298.7442137667998,418.53683306523
CHEF,Chef,13091.226457284729,16079.65741629519,19750.27958373919,CZ,CZK,28.440024,460.3099651844432,565.3883209203758,694.4536890594462
CHEMICAL-ENGINEER,Chemical Engineer,21657.713250873137,26243.537271861627,31800.367867176577,CZ,CZK,28.440024,761.5223268051087,922.7677610912574,1118.1554511760107
CIVIL-ENGINEER,Civil Engineer,10737.943311151032,12801.506832313456,15261.635531972412,CZ,CZK,28.440024,377.56449541501905,450.1229264895647,536.6252690916299
CONTENT-MARKETING,Content Marketing,11954.428990891149,14967.579004463194,18740.20259985225,CZ,CZK,28.440024,420.3382173971143,526.2857374685476,658.9376506803317
COPYWRITER,Copywriter,14467.642352298491,17790.18747333852,21875.76680634834,CZ,CZK,28.440024,508.70710771195166,625.5334901735146,769.189463635767
CUSTOMER-SUPPORT,Customer Support,9128.903362714938,11736.693978939584,15089.434084480195,CZ,CZK,28.440024,320.98789237009566,412.68228110284235,530.5703709842226
DATA-ANALYST,Data Analyst,13571.882828233378,16333.95825688192,19658.15618320436,CZ,CZK,28.440024,477.2106672003293,574.3299744360947,691.2144723648742
DATA-SCIENTIST,Data Scientist,22971.52938623652,27750.02803906845,33522.541891811175,CZ,CZK,28.440024,807.7183544654013,975.7385591189532,1178.7100422914964
DENTIST,Dentist,12523.8413637481,16310.443020396242,21241.92919687188,CZ,CZK,28.440024,440.3597325989634,573.5031384079085,746.9026466669605
ELECTRICAL-ENGINEER,Electrical Engineer,23680.810229462302,28232.869895422817,33659.952290828805,CZ,CZK,28.440024,832.6578848689544,992.7161065483916,1183.5416274904974
EXECUTIVE-ASSISTANT,Executive Assistant,20905.863252373183,25285.839853643494,30583.4630881136,CZ,CZK,28.440024,735.085991923677,889.0934780379754,1075.3669929432408
FASHION-DESIGNER,Fashion Designer,18041.41023204874,23290.20464494468,30066.03283372073,CZ,CZK,28.440024,634.3669130535452,818.9235228825643,1057.1732581421425
FINANCE-MANAGER,Finance Manager,21570.870374350685,27248.237832696403,34419.86587013353,CZ,CZK,28.440024,758.4687823874791,958.0947552187861,1210.261491696826
FINANCIAL-ANALYST,Financial Analyst,18568.769148586063,21610.180922288226,25149.75094779451,CZ,CZK,28.440024,652.909756636846,759.8510086450076,884.3083588042862
GRAPHIC-DESIGNER,Graphic Designer,11241.02660162466,14979.759036220752,19961.98289850198,CZ,CZK,28.440024,395.25376636899676,526.7140082659829,701.8975405401198
HARDWARE-ENGINEER,Hardware Engineer,13731.055291346283,16682.66535363232,20268.749735257727,CZ,CZK,28.440024,482.8074438807183,586.5911137639097,712.6839884262308
HUMAN-RESOURCES-MANAGER,Human Resources Manager,23377.684876600324,28547.554468275688,34860.71740726117,CZ,CZK,28.440024,821.9994777993269,1003.7809556094498,1225.7625875161416
IT-MANAGER,IT Manager,23532.388168585705,33582.494990875806,47924.75637120932,CZ,CZK,28.440024,827.4391107611478,1180.8180960352145,1685.1165938259867
INDUSTRIAL-DESIGNER,Industrial Designer,13031.649644260526,16008.518940060398,19665.405812006436,CZ,CZK,28.440024,458.2151423029926,562.8869701397016,691.4693817419576
INTERIOR-DESIGNER,Interior Designer,15559.637897323682,18774.75906288828,22654.227572361146,CZ,CZK,28.440024,547.1035431377865,660.1527151625568,796.5614787231243
LECTURER,Lecturer,16329.536455224554,20121.85218656412,24794.8823610601,CZ,CZK,28.440024,574.1744963093053,707.5188187803259,871.830570925682
MARKETING-MANAGER,Marketing Manager,16261.136813685214,20424.390251289213,25653.53959668328,CZ,CZK,28.440024,571.769447651845,718.1565757922431,902.0224313693716
MECHANICAL-ENGINEER,Mechanical Engineer,9119.993308308674,15358.093978866153,25863.07277756409,CZ,CZK,28.440024,320.67459958221815,540.0169134479687,909.3899772223853
MOBILE-DEVELOPER,Mobile Developer,17791.568187948535,22251.60987410498,27829.707688429346,CZ,CZK,28.440024,625.582038466231,782.4047502247178,978.5402321893029
NURSE,Nurse,10029.068148377395,11157.108274650283,12412.027040858193,CZ,CZK,28.440024,352.63922943164164,392.30305412717945,436.42814931725064
OFFICE-MANAGER,Office Manager,14313.566069274786,17499.285376278393,21394.0388578474,CZ,CZK,28.440024,503.2895214601361,615.3048737328207,752.2510831160831
OPERATIONS-MANAGER,Operations Manager,25675.30926504695,32722.80005821282,41704.72233054968,CZ,CZK,28.440024,902.7878902298729,1150.5897483846293,1466.4095336399744
PHARMACIST,Pharmacist,17602.288316562863,19609.015642769995,21844.51746064122,CZ,CZK,28.440024,618.926633696331,689.4866067191081,768.0906830683834
PHYSICIAN,Physician,12790.196297775232,17426.160365466105,23742.48666814937,CZ,CZK,28.440024,449.7252287049839,612.733672990786,834.826534188205
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,11208.024482044866,12675.845084579094,14335.893793384452,CZ,CZK,28.440024,394.0933552673818,445.7044440109858,504.07460251736956
PRODUCT-MANAGER,Product Manager,23260.612948616228,28584.770658082103,35127.583068431566,CZ,CZK,28.440024,817.8830281091264,1005.0895406446247,1235.1460416640846
PROJECT-MANAGER,Project Manager,18918.665766774597,23384.990061594464,28905.725537013102,CZ,CZK,28.440024,665.212721577682,822.256340627366,1016.3748644168901
QA-ENGINEER,QA Engineer,18565.400071520453,25108.985616953854,33958.932007047384,CZ,CZK,28.440024,652.7912941114414,882.8749798858768,1194.05426686867
RECEPTIONIST,Receptionist,9580.11979649357,11603.379530684926,14053.938718219066,CZ,CZK,28.440024,336.85343572472266,407.9947165545615,494.16057870482337
RESEARCH-SCIENTIST,Research Scientist,12577.085173102165,16119.104531301247,20658.6444565621,CZ,CZK,28.440024,442.2318762143859,566.7753491101571,726.3933552433746
SALES-MANAGER,Sales Manager,19591.12583413502,25893.044280153685,34222.11402092201,CZ,CZK,28.440024,688.8575703781058,910.443826635086,1203.3081976626324
SOFTWARE-ENGINEER,Software Engineer,20781.07323007244,26713.13570803553,34338.53542863606,CZ,CZK,28.440024,730.698160805787,939.2796471632911,1207.4017739449187
SYSTEMS-ADMINISTRATOR,Systems Administrator,16847.35650405214,20276.15611944876,24402.79024672956,CZ,CZK,28.440024,592.3819369509723,712.9444095915235,858.0439400026371
TEACHER,Teacher,8144.506644820694,10073.331780380708,12458.951485067138,CZ,CZK,28.440024,286.37481616825266,354.1956146162432,438.07809322056613
UX-DESIGNER,UX Designer,24604.131769545285,30168.295588657147,36990.78135531423,CZ,CZK,28.440024,865.123453114712,1060.7689919198783,1300.6592876051805
WAITER,Waiter,7103.764307309709,10873.708881556826,16644.350759101402,CZ,CZK,28.440024,249.7805313845624,382.33824562021556,585.2439069355709
WEB-DESIGNER,Web Designer,30239.671205175568,37001.69568786236,45275.80589377718,CZ,CZK,28.440024,1063.2786809594663,1301.0430542485603,1591.9749538107694
WEB-DEVELOPER,Web Developer,18439.639747396654,22848.526258272203,28311.570037514382,CZ,CZK,28.440024,648.3693455180155,803.3933536157424,995.4833384639331
ACCOUNT-MANAGER,Account Manager,8210.060202591334,10279.203604372491,12869.823622827324,CD,CDF,3454.070796,2.3769229664021436,2.975967839534836,3.72598721419702
ACCOUNTANT,Accountant,6552.832936094428,7782.194502115087,9242.193698416846,CD,CDF,3454.070796,1.897133360347727,2.253050085460694,2.6757395097749024
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,5114.4140303445865,6159.536280186616,7418.227574426342,CD,CDF,3454.070796,1.480691720698763,1.7832686832359343,2.147676759554856
ARCHITECT,Architect,11177.25788633649,13840.502215023238,17138.327084519795,CD,CDF,3454.070796,3.2359666452929563,4.007011735558891,4.961776436188541
ATTORNEY,Attorney,8943.61386128704,12077.684074564797,16310.012358248712,CD,CDF,3454.070796,2.589296626937765,3.496652149849217,4.721968170755673
BUSINESS-ANALYST,Business Analyst,8981.566550291895,10774.162678716528,12924.536134921307,CD,CDF,3454.070796,2.6002844413881245,3.119265155535778,3.7418272230808403
BUSINESS-DEVELOPMENT,Business Development,8098.594632009973,10729.470265398832,14215.001170827329,CD,CDF,3454.070796,2.34465218298032,3.106326100155253,4.115434225404142
C-LEVEL-EXECUTIVE,C Level Executive,14824.594091733788,22225.921334694907,33322.43541504429,CD,CDF,3454.070796,4.291919583380128,6.434703469434883,9.64729369578454
CASHIER,Cashier,2373.413446909878,3325.2485129279185,4658.808050121068,CD,CDF,3454.070796,0.6871351477967442,0.9627042146266184,1.348787655283794
CHEF,Chef,6112.139056951707,7507.515420016562,9221.45050310687,CD,CDF,3454.070796,1.7695465489676394,2.1735267929976043,2.6697340754525953
CHEMICAL-ENGINEER,Chemical Engineer,10111.955931324272,12253.229995096734,14847.93311328005,CD,CDF,3454.070796,2.927547386415606,3.547475057340062,4.298676544347255
CIVIL-ENGINEER,Civil Engineer,8961.833756694743,10684.095135976924,12737.33612714391,CD,CDF,3454.070796,2.5945715319654217,3.093189389270678,3.687630300425351
CONTENT-MARKETING,Content Marketing,6182.692868199441,7741.1765338816285,9692.51027120348,CD,CDF,3454.070796,1.789972827238901,2.241174831403667,2.8061122205219213
COPYWRITER,Copywriter,6134.46069560299,7543.32246136956,9275.748363175278,CD,CDF,3454.070796,1.7760089638889354,2.183893413564405,2.6854540369922626
CUSTOMER-SUPPORT,Customer Support,5127.908358420709,6592.941348613511,8476.531284900857,CD,CDF,3454.070796,1.4845985103603272,1.9087452857794611,2.454069932416306
DATA-ANALYST,Data Analyst,7366.462555509294,8865.655961843295,10669.959297489891,CD,CDF,3454.070796,2.13269008962991,2.5667267654473678,3.0890968737080544
DATA-SCIENTIST,Data Scientist,14533.535958277973,17556.94693341665,21209.317987563663,CD,CDF,3454.070796,4.2076543350265405,5.082972518614424,6.140383113202311
DENTIST,Dentist,15525.506666418016,20219.77274616537,26333.38922142228,CD,CDF,3454.070796,4.494843210624805,5.8538964428815286,7.623870724340034
ELECTRICAL-ENGINEER,Electrical Engineer,9759.500960223892,11635.612554163708,13872.377292896555,CD,CDF,3454.070796,2.8255069269355797,3.3686664927766894,4.016239999759564
EXECUTIVE-ASSISTANT,Executive Assistant,7246.888912127232,8765.289333053988,10601.831768606133,CD,CDF,3454.070796,2.098071909967659,2.5376692751071186,3.069373036847891
FASHION-DESIGNER,Fashion Designer,7604.902759481503,9817.434196770828,12673.668192240832,CD,CDF,3454.070796,2.2017217389662047,2.8422793789113836,3.6691975760652102
FINANCE-MANAGER,Finance Manager,10252.7197578565,12951.229824737424,16359.986221669227,CD,CDF,3454.070796,2.9683004093980068,3.7495554056783216,4.7364362770488
FINANCIAL-ANALYST,Financial Analyst,7903.264598097919,9197.76458909246,10704.294710912704,CD,CDF,3454.070796,2.28810150829865,2.662876684445486,3.0990374381755155
GRAPHIC-DESIGNER,Graphic Designer,5585.605809637527,6651.166822835026,7920.003955318889,CD,CDF,3454.070796,1.6171080847867854,1.9256023444966548,2.2929477775877323
HARDWARE-ENGINEER,Hardware Engineer,9975.88709096325,12120.266390817696,14725.593427922468,CD,CDF,3454.070796,2.888153625141634,3.5089803037197784,4.263257558291943
HUMAN-RESOURCES-MANAGER,Human Resources Manager,9176.741135313248,11206.248764419615,13684.597780230348,CD,CDF,3454.070796,2.6567901115230206,3.2443598948223804,3.961875302636486
IT-MANAGER,IT Manager,10643.124043966842,13041.804899564722,15981.085472242225,CD,CDF,3454.070796,3.0813277065114453,3.775778109316067,4.626739408685306
INDUSTRIAL-DESIGNER,Industrial Designer,8658.791889796477,10636.861756422722,13066.81457012217,CD,CDF,3454.070796,2.5068368314349043,3.0795146899538888,3.783018745665041
INTERIOR-DESIGNER,Interior Designer,7387.438026282852,8913.810680191718,10755.558362670954,CD,CDF,3454.070796,2.13876277082621,2.580668204749709,3.113878955557735
LECTURER,Lecturer,7173.391203611172,8839.498209565367,10892.578750978246,CD,CDF,3454.070796,2.07679333380148,2.5591537439828915,3.153548202773504
MARKETING-MANAGER,Marketing Manager,8838.20275430678,11100.924445468105,13942.939189072364,CD,CDF,3454.070796,2.5587786922439153,3.2138670864313417,4.036668618726356
MECHANICAL-ENGINEER,Mechanical Engineer,9287.731569567835,10889.619734393851,12767.79126005876,CD,CDF,3454.070796,2.688923336581152,3.152691527633023,3.696447471442841
MOBILE-DEVELOPER,Mobile Developer,9052.069062697474,11321.453428185134,14159.780138527718,CD,CDF,3454.070796,2.6206958679539105,3.27771319606303,4.099446993074232
NURSE,Nurse,9751.926129741529,10849.028143839969,12069.555296041946,CD,CDF,3454.070796,2.8233139115257235,3.140939715654852,3.4942987590234518
OFFICE-MANAGER,Office Manager,5756.40070584466,7037.538020906496,8603.803648592117,CD,CDF,3454.070796,1.6665555067692537,2.0374620083225694,2.4909169952612973
OPERATIONS-MANAGER,Operations Manager,8005.55431061305,10202.988245514076,13003.592893010622,CD,CDF,3454.070796,2.3177157572693394,2.9539024670049283,3.7647152189438278
PHARMACIST,Pharmacist,15454.608393138986,17216.93812839577,19180.230969074822,CD,CDF,3454.070796,4.474317205957751,4.984535391785806,5.552935102339698
PHYSICIAN,Physician,19455.41274953763,26507.11372224901,36114.73510891925,CD,CDF,3454.070796,5.6326039327474255,7.6741663063031815,10.455702051834624
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,6391.985281390347,7229.242199013475,8176.167570997515,CD,CDF,3454.070796,1.8505657987070243,2.0929629489312513,2.3671105932356564
PRODUCT-MANAGER,Product Manager,10926.835478604084,13427.96040551138,16501.586484490217,CD,CDF,3454.070796,3.163465986643339,3.8875753273678355,4.777431459598322
PROJECT-MANAGER,Project Manager,9789.26095822951,12100.496329188652,14957.412212983852,CD,CDF,3454.070796,2.8341228470377624,3.503256604700077,4.330372217704785
QA-ENGINEER,QA Engineer,7714.826539795647,9510.219815040526,11723.4367440211,CD,CDF,3454.070796,2.233546153347474,2.7533366791595215,3.394092778178569
RECEPTIONIST,Receptionist,3992.599520966489,4835.482376114863,5856.307322317512,CD,CDF,3454.070796,1.155911316464658,1.3999372513483546,1.6954798173504237
RESEARCH-SCIENTIST,Research Scientist,8355.051176931485,10708.138113673427,13723.940097230814,CD,CDF,3454.070796,2.4188998055879702,3.10015015502115,3.973265433101104
SALES-MANAGER,Sales Manager,8343.77221829196,11027.62112222566,14574.754012190877,CD,CDF,3454.070796,2.415634395205361,3.192644787419019,4.21958751658166
SOFTWARE-ENGINEER,Software Engineer,9818.88792066242,11967.914999106251,14587.292428954568,CD,CDF,3454.070796,2.8427002515504958,3.464872524606543,4.223217557048176
SYSTEMS-ADMINISTRATOR,Systems Administrator,7892.483619343686,9498.71359534996,11431.833668346471,CD,CDF,3454.070796,2.2849802697974826,2.750005473642863,3.309669761715698
TEACHER,Teacher,5644.003133704147,6980.3642635085735,8633.142841522338,CD,CDF,3454.070796,1.6340148963478707,2.0209094357858013,2.499411086628561
UX-DESIGNER,UX Designer,8691.721253685315,10657.403863635329,13067.63686933366,CD,CDF,3454.070796,2.5163703256316565,3.0854619065646185,3.783256812357954
WAITER,Waiter,2273.072030474892,3479.2200552572394,5325.379939840801,CD,CDF,3454.070796,0.6580849567725224,1.0072810491569437,1.5417691918787182
WEB-DESIGNER,Web Designer,6323.947502555297,7738.300553133837,9468.974153633531,CD,CDF,3454.070796,1.8308679456943295,2.240342196255851,2.7413955048631644
WEB-DEVELOPER,Web Developer,7968.04529693072,9873.243256733856,12233.9832134476,CD,CDF,3454.070796,2.30685639279836,2.858436853166879,3.5419028549198273
ACCOUNT-MANAGER,Account Manager,46196.10046415103,57838.30281700951,72414.53800517374,DK,DKK,8.695383,5312.716008501412,6651.610724566073,8327.929661657658
ACCOUNTANT,Accountant,66068.03174078271,78463.31562958364,93184.12759354783,DK,DKK,8.695383,7598.058848101655,9023.560621721164,10716.506402713698
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,55441.75112042895,66768.99400174119,80410.49335402121,DK,DKK,8.695383,6375.9987478905705,7678.6720034921045,9247.492991858002
ARCHITECT,Architect,62559.952026613326,77466.09424075867,95923.91877738731,DK,DKK,8.695383,7194.617192435725,8908.87661196277,11031.592142334308
ATTORNEY,Attorney,50135.734856293966,67704.69104454157,91430.29822093788,DK,DKK,8.695383,5765.787988440989,7786.280494434986,10514.809781344638
BUSINESS-ANALYST,Business Analyst,44956.34378152459,65878.80654521137,96538.4812633489,DK,DKK,8.695383,5170.13957654592,7576.297276981516,11102.269016022516
BUSINESS-DEVELOPMENT,Business Development,60428.90166215923,77440.81603375066,99241.91608679532,DK,DKK,8.695383,6949.538814122303,8905.96952816807,11413.173644771636
C-LEVEL-EXECUTIVE,C Level Executive,44275.66669262027,66380.6364568285,99521.68370506036,DK,DKK,8.695383,5091.859288155596,7634.009503299453,11445.347916826708
CASHIER,Cashier,42475.11248094616,59505.25086293248,83363.51979877443,DK,DKK,8.695383,4884.78914395676,6843.315684074236,9587.101545587404
CHEF,Chef,38187.13591750749,46904.26768487386,57611.29433238468,DK,DKK,8.695383,4391.656574242617,5394.157759913953,6625.5039406987225
CHEMICAL-ENGINEER,Chemical Engineer,69579.57174523326,84312.19616737493,102164.27385603884,DK,DKK,8.695383,8001.898449468329,9696.202705202857,11749.255191638924
CIVIL-ENGINEER,Civil Engineer,53722.12291781294,68103.16333104813,86333.90871002898,DK,DKK,8.695383,6178.235382824764,7832.106225918758,9928.706844773713
CONTENT-MARKETING,Content Marketing,30676.51806003978,38408.56362590483,48089.47863371906,DK,DKK,8.695383,3527.9087833209624,4417.121548976605,5530.461238305324
COPYWRITER,Copywriter,45998.18979585845,56561.500070826994,69550.63458932485,DK,DKK,8.695383,5289.955577098612,6504.773863420047,7998.570573524462
CUSTOMER-SUPPORT,Customer Support,28112.787561214525,36143.96525574073,46469.46595258783,DK,DKK,8.695383,3233.070649241618,4156.684674584286,5344.154012835068
DATA-ANALYST,Data Analyst,55684.68011607655,64106.05097333139,73801.01246570502,DK,DKK,8.695383,6403.936447201527,7372.424075320361,8487.379160377986
DATA-SCIENTIST,Data Scientist,55680.8771577585,67263.11887262009,81254.59567839814,DK,DKK,8.695383,6403.499093456666,7735.498122695699,9344.567764110925
DENTIST,Dentist,96995.15939618104,126320.89021848528,164513.02729875076,DK,DKK,8.695383,11154.78862704277,14527.352069309112,18919.583795072715
ELECTRICAL-ENGINEER,Electrical Engineer,49367.56188520492,63578.3005019988,81879.68253570727,DK,DKK,8.695383,5677.445362119751,7311.730892359635,9416.45497797018
EXECUTIVE-ASSISTANT,Executive Assistant,32208.71915803248,38956.67324519887,47118.37136046797,DK,DKK,8.695383,3704.117364126742,4480.156106430145,5418.780444802486
FASHION-DESIGNER,Fashion Designer,76593.84793343607,98876.17976321178,127640.78562893516,DK,DKK,8.695383,8808.565181480342,11371.112665561917,14679.14474025298
FINANCE-MANAGER,Finance Manager,64052.10838422205,80910.99717422249,102207.24389674676,DK,DKK,8.695383,7366.220485540665,9305.052712942315,11754.196899290895
FINANCIAL-ANALYST,Financial Analyst,68659.28611466497,79904.76710575698,92992.10882505136,DK,DKK,8.695383,7896.062325795767,9189.332672954944,10694.42356076223
GRAPHIC-DESIGNER,Graphic Designer,33635.863186792914,45048.51984875844,60333.49372644648,DK,DKK,8.695383,3868.244007974452,5180.740152418639,6938.566561869268
HARDWARE-ENGINEER,Hardware Engineer,62323.372098717,75719.68449845753,91995.51352042424,DK,DKK,8.695383,7167.409658518435,8708.033274492627,10579.81155291541
HUMAN-RESOURCES-MANAGER,Human Resources Manager,41687.56309666072,50906.63551628991,62164.47657493257,DK,DKK,8.695383,4794.218161139162,5854.444308696916,7149.136107625457
IT-MANAGER,IT Manager,59785.59476667934,86739.79216923998,125846.22725466677,DK,DKK,8.695383,6875.5562310112555,9975.38488750179,14472.764138700592
INDUSTRIAL-DESIGNER,Industrial Designer,54093.37715051878,66450.41371129258,81630.27925054579,DK,DKK,8.695383,6220.930941226946,7642.034135965326,9387.772712317075
INTERIOR-DESIGNER,Interior Designer,35797.370886903256,43194.02143391382,52119.00878217834,DK,DKK,8.695383,4116.825088314484,4967.466232817326,5993.8715502443465
LECTURER,Lecturer,35184.76153348579,43356.20968604633,53425.4272705934,DK,DKK,8.695383,4046.372831821875,4986.118459192232,6144.114327177239
MARKETING-MANAGER,Marketing Manager,41450.62393633228,54357.17500578527,71282.46076941951,DK,DKK,8.695383,4766.969314213334,6251.268633685862,8197.736749424323
MECHANICAL-ENGINEER,Mechanical Engineer,46326.48628794467,59785.64126584249,77155.06156352157,DK,DKK,8.695383,5327.710842402764,6875.561578580551,8873.10674682433
MOBILE-DEVELOPER,Mobile Developer,79601.34345108655,99556.05223674775,124513.06858980856,DK,DKK,8.695383,9154.437872499297,11449.300420320504,14319.446146283444
NURSE,Nurse,42189.961900652976,46935.17954470995,52214.10448488849,DK,DKK,8.695383,4851.995812105456,5397.71273383932,6004.807894590554
OFFICE-MANAGER,Office Manager,60293.85286814241,73713.54951602683,90120.0889273863,DK,DKK,8.695383,6934.007722045413,8477.320609802562,10364.131048326026
OPERATIONS-MANAGER,Operations Manager,28408.76763608528,44774.03488790913,70566.74283882992,DK,DKK,8.695383,3267.1094115216406,5149.173404772295,8115.426639497066
PHARMACIST,Pharmacist,68642.37684366216,76468.55024283253,85187.0148604929,DK,DKK,8.695383,7894.117699434535,8794.155501009274,9796.80996920928
PHYSICIAN,Physician,42585.52116716683,58021.01918481035,79051.24969656668,DK,DKK,8.695383,4897.486535919905,6672.6237573215985,9091.175132431394
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,49130.6251982935,55565.53403953534,62843.258367613904,DK,DKK,8.695383,5650.196799645686,6390.234224246976,7227.198430203006
PRODUCT-MANAGER,Product Manager,59211.83123549388,72764.49252550224,89419.14583651719,DK,DKK,8.695383,6809.571382363938,8368.175677310848,10283.520097564096
PROJECT-MANAGER,Project Manager,62876.851035422405,75733.93597676065,91220.04305369632,DK,DKK,8.695383,7231.0617065887045,8709.672245231826,10490.62968861709
QA-ENGINEER,QA Engineer,50936.21664418864,62790.33863856869,77403.20907394975,DK,DKK,8.695383,5857.846243712168,7221.112472972,8901.644593912626
RECEPTIONIST,Receptionist,86552.77356403341,104829.78284335598,126966.2763938476,DK,DKK,8.695383,9953.87708212892,12055.79821421966,14601.573777008742
RESEARCH-SCIENTIST,Research Scientist,45956.75522136721,58899.065043802846,75486.17926404842,DK,DKK,8.695383,5285.190453527718,6773.602156892094,8681.179341272078
SALES-MANAGER,Sales Manager,38922.55765507672,51442.62628906904,67989.97699401315,DK,DKK,8.695383,4476.232692116808,5916.085155658933,7819.089394223711
SOFTWARE-ENGINEER,Software Engineer,52137.99103299374,62170.19571586238,74132.76113578516,DK,DKK,8.695383,5996.0545766637015,7149.793829192156,8525.53143844097
SYSTEMS-ADMINISTRATOR,Systems Administrator,39830.908122943016,47936.999742128326,57692.78313172993,DK,DKK,8.695383,4580.696229590234,5512.925622957417,6634.875442718271
TEACHER,Teacher,31852.5189211509,39395.14013661997,48723.84096924191,DK,DKK,8.695383,3663.1530688355992,4530.581359857291,5603.415165179258
UX-DESIGNER,UX Designer,49158.8158322002,60275.79719712022,73906.81948381172,DK,DKK,8.695383,5653.438822901786,6931.931255600843,8499.547344126386
WAITER,Waiter,14199.989986939188,21735.400604059403,33269.57553163584,DK,DKK,8.695383,1633.0493995421696,2499.64844608448,3826.1196236710725
WEB-DESIGNER,Web Designer,41127.47582166694,50324.4025547805,61577.94617586018,DK,DKK,8.695383,4729.8061306404725,5787.48544541172,7081.683023721921
WEB-DEVELOPER,Web Developer,38768.48533374639,49845.87027362058,64088.41516363961,DK,DKK,8.695383,4458.51382667634,5732.452529534419,7370.395894423467
ACCOUNT-MANAGER,Account Manager,10302.960939404154,12899.585259747317,16150.629013557487,DJ,DJF,224.617632,45.86888770781875,57.42908579744674,71.9027659126844
ACCOUNTANT,Accountant,8223.677744994027,9766.511489631095,11598.794315008206,DJ,DJF,224.617632,36.61189761360332,43.480609258809636,51.6379511783305
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,6418.800505601012,7730.2654315959535,9309.683887321897,DJ,DJF,224.617632,28.576565643791547,34.4152209368673,41.44680809083544
ARCHITECT,Architect,14027.105360559772,17369.453518689275,21508.209126752263,DJ,DJF,224.617632,62.44881684337128,77.3289851025109,95.75476749194945
ATTORNEY,Attorney,11224.187276552137,15157.47444366634,20469.10175762614,DJ,DJF,224.617632,49.970196803393144,67.48123158767136,91.12865083372503
BUSINESS-ANALYST,Business Analyst,11271.496305347751,13521.223685647406,16219.984020273509,DJ,DJF,224.617632,50.180817084509876,60.19662644136239,72.21153511347457
BUSINESS-DEVELOPMENT,Business Development,10163.688478255266,13465.391946077496,17839.663292456025,DJ,DJF,224.617632,45.2488452832379,59.94806296452051,79.4223638349817
C-LEVEL-EXECUTIVE,C Level Executive,18604.083686015994,27892.53137179855,41818.41575522234,DJ,DJF,224.617632,82.82557126243765,124.17783556634836,186.17601558199289
CASHIER,Cashier,2979.164197502357,4173.674622313863,5847.129831766511,DJ,DJF,224.617632,13.263269543783442,18.58124219880416,26.031481944242525
CHEF,Chef,7670.675439982789,9421.93492667979,11573.017064425254,DJ,DJF,224.617632,34.14992568340668,41.94655086863257,51.52319059451777
CHEMICAL-ENGINEER,Chemical Engineer,12690.535737576947,15377.718945288634,18633.905207018463,DJ,DJF,224.617632,56.49839518198174,68.46176236640513,82.95833697961193
CIVIL-ENGINEER,Civil Engineer,11246.568263425444,13407.850203466342,15984.471250951932,DJ,DJF,224.617632,50.06983718635875,59.691886536611435,71.16302985044351
CONTENT-MARKETING,Content Marketing,7759.38548091478,9715.106181905,12163.758116907164,DJ,DJF,224.617632,34.544863694915904,43.251752301907445,54.15317581527689
COPYWRITER,Copywriter,7698.308219656961,9466.18619867511,11640.048513409629,DJ,DJF,224.617632,34.272947101752735,42.14355798513231,51.821615292470135
CUSTOMER-SUPPORT,Customer Support,6435.174968911316,8273.787174217068,10637.7145197996,DJ,DJF,224.617632,28.649464922287653,36.83498530612712,47.35921407897133
DATA-ANALYST,Data Analyst,9244.443891253057,11125.848063250003,13390.150514477862,DJ,DJF,224.617632,41.15635895962547,49.5323896177928,59.6130873398125
DATA-SCIENTIST,Data Scientist,18239.02346267893,22033.02774865816,26616.24471104427,DJ,DJF,224.617632,81.2003194062652,98.0912653760777,118.49579427070209
