job_id,job_title,salary_percentiles_percentile_25,salary_percentiles_percentile_50,salary_percentiles_percentile_75,iso_alpha2,currency_code,local_to_gbp_rates,gbp_converted_25th,gbp_converted_50th,gbp_converted_75th
WEB-DESIGNER,Web Designer,2765.9617690576188,3384.5634337898973,4141.514089419446,KH,KHR,5185.04,0.5334504206443188,0.652755510813783,0.7987429391903332
WEB-DEVELOPER,Web Developer,3484.764884960685,4318.19700959415,5350.956529131299,KH,KHR,5185.04,0.6720806174997078,0.8328184564813675,1.031999083735381
ACCOUNT-MANAGER,Account Manager,6852.068186004804,8579.013590697572,10741.20574860871,CM,XAF,757.166498,9.0496188144933,11.33041888852506,14.186055216363666
ACCOUNTANT,Accountant,5469.244853799225,6495.355453703371,7713.9794611036605,CM,XAF,757.166498,7.22330540012776,8.578503500696844,10.18795665349639
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,4268.8820020431,5140.8905525949385,6191.025111753149,CM,XAF,757.166498,5.637970001735471,6.789643448533744,8.176570315916367
ARCHITECT,Architect,9328.785629023185,11551.645260352749,14304.167072494154,CM,XAF,757.166498,12.32065292596079,15.25641360369955,18.89170626312385
ATTORNEY,Attorney,7464.847268410315,10080.72900391136,13613.285522979031,CM,XAF,757.166498,9.858924408473122,13.31375467686284,17.979249688064026
BUSINESS-ANALYST,Business Analyst,7496.646257073085,8992.751065840714,10787.43333472336,CM,XAF,757.166498,9.900921761428863,11.876847548847458,14.247108612461826
BUSINESS-DEVELOPMENT,Business Development,6759.7465736875765,8955.562781717232,11864.661472586396,CM,XAF,757.166498,8.927688416673153,11.827732480732701,15.669818334442995
C-LEVEL-EXECUTIVE,C Level Executive,12373.083780180805,18550.589526777083,27812.33667407876,CM,XAF,757.166498,16.34129852927117,24.500013637392975,36.73212793691086
CASHIER,Cashier,1980.8502622767503,2775.234061638902,3888.1909670589207,CM,XAF,757.166498,2.61613564190838,3.665289033481381,5.135186220374638
CHEF,Chef,5101.55558869572,6266.215086554757,7696.760493597831,CM,XAF,757.166498,6.737693231503383,8.275874729146768,10.165215331011423
CHEMICAL-ENGINEER,Chemical Engineer,8440.267041740783,10227.19006481282,12392.429777936688,CM,XAF,757.166498,11.14717445110835,13.50718777419127,16.36684904927831
CIVIL-ENGINEER,Civil Engineer,7479.601044222319,8917.108742527489,10630.891655308553,CM,XAF,757.166498,9.878409919058937,11.776945712840412,14.04036190638291
CONTENT-MARKETING,Content Marketing,5160.410884167885,6461.075739165649,8089.568959578377,CM,XAF,757.166498,6.815424213562979,8.533229819639548,10.684002766823918
COPYWRITER,Copywriter,5119.763355735956,6295.61853950498,7741.532184403353,CM,XAF,757.166498,6.761740474861786,8.314708265796751,10.224345906550335
CUSTOMER-SUPPORT,Customer Support,4279.9155559341,5502.582171946647,7074.53457044125,CM,XAF,757.166498,5.652542165084144,7.267334445569522,9.343433167114652
DATA-ANALYST,Data Analyst,6148.306861374983,7399.470855860814,8905.243375326423,CM,XAF,757.166498,8.12015174682885,9.772580899189247,11.761274962440854
DATA-SCIENTIST,Data Scientist,12130.630949985669,14653.987789350833,17702.241459311477,CM,XAF,757.166498,16.02108780833257,19.35371919922272,23.37958890953397
DENTIST,Dentist,12958.477468081675,16876.542382689804,21979.2551629824,CM,XAF,757.166498,17.11443586359215,22.2890770091756,29.028298559219138
ELECTRICAL-ENGINEER,Electrical Engineer,8145.646485671175,9711.705397335509,11578.850357739802,CM,XAF,757.166498,10.758065111421734,12.826380225469919,15.292343742524912
EXECUTIVE-ASSISTANT,Executive Assistant,6048.848101834687,7316.16806882151,8849.009647805224,CM,XAF,757.166498,7.988795222467288,9.662561785481309,11.687006320511058
FASHION-DESIGNER,Fashion Designer,6347.127849407807,8193.724661871329,10577.5597132209,CM,XAF,757.166498,8.382737305696015,10.821562606790518,13.969925691589301
FINANCE-MANAGER,Finance Manager,8557.537254153567,10809.830969745432,13654.915207964868,CM,XAF,757.166498,11.302054801364926,14.27668947094042,18.03423057416477
FINANCIAL-ANALYST,Financial Analyst,6596.195506343184,7676.700878617158,8934.200983444194,CM,XAF,757.166498,8.711684317473836,10.13872232711643,11.799519665810932
GRAPHIC-DESIGNER,Graphic Designer,4661.809210800041,5551.100818980052,6610.034625847056,CM,XAF,757.166498,6.156914262733321,7.33141367670503,8.729961829144553
HARDWARE-ENGINEER,Hardware Engineer,8326.112886561184,10115.951876798734,12290.547073758538,CM,XAF,757.166498,10.996409519641984,13.360273999865658,16.232291188560403
HUMAN-RESOURCES-MANAGER,Human Resources Manager,7659.485945307788,9353.440071489204,11422.025158820816,CM,XAF,757.166498,10.115986332649108,12.353214380450842,15.085222588415178
IT-MANAGER,IT Manager,8882.88534177481,10885.086491948405,13338.583509569897,CM,XAF,757.166498,11.731746406158095,14.37608045350734,17.616447036157556
INDUSTRIAL-DESIGNER,Industrial Designer,7226.640448742139,8877.533919439593,10905.566569943048,CM,XAF,757.166498,9.54432145087082,11.724678710546424,14.403128768572442
INTERIOR-DESIGNER,Interior Designer,6165.659926519313,7439.557530400391,8976.65730963889,CM,XAF,757.166498,8.143070173872527,9.82552391059488,11.855592308098778
LECTURER,Lecturer,5986.985503938291,7377.360893110138,9090.627280020852,CM,XAF,757.166498,7.90709245555961,9.743379973357111,12.00611398422022
MARKETING-MANAGER,Marketing Manager,7376.665009883247,9265.413616169417,11637.764404873842,CM,XAF,757.166498,9.742460910999322,12.23695665437302,15.37015231869628
MECHANICAL-ENGINEER,Mechanical Engineer,7752.087090614284,9089.011454925942,10656.501695884435,CM,XAF,757.166498,10.238285913456096,12.003979942237144,14.074185432177474
MOBILE-DEVELOPER,Mobile Developer,7555.520157882338,9449.53973014907,11818.352574774022,CM,XAF,757.166498,9.97867731580794,12.480134495001217,15.608657548889626
NURSE,Nurse,8139.76495734492,9055.27162203448,10073.748391817146,CM,XAF,757.166498,10.750297297682232,11.959419290147302,13.30453528837609
OFFICE-MANAGER,Office Manager,4804.330160700469,5873.931054649245,7181.660060960979,CM,XAF,757.166498,6.34514360235266,7.757779920486187,9.48491524642309
OPERATIONS-MANAGER,Operations Manager,6681.881315410233,8515.995801589157,10853.5577136679,CM,XAF,757.166498,8.824850720495338,11.247190445012475,14.334439971045708
PHARMACIST,Pharmacist,12899.185346361044,14370.179066274624,16008.921559922634,CM,XAF,757.166498,17.036127959218085,18.97888919310667,21.143198493606135
PHYSICIAN,Physician,16237.816313719311,22123.636545617057,30142.925904945874,CM,XAF,757.166498,21.44550288029161,29.218984997427945,39.810168548880874
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,5334.641164551608,6033.51796957944,6823.952720782076,CM,XAF,757.166498,7.045532493371898,7.968548510157986,9.01248634059622
PRODUCT-MANAGER,Product Manager,9119.75635972633,11207.352714484465,13772.819131610162,CM,XAF,757.166498,12.044585152427505,14.801701797541053,18.189947875388118
PROJECT-MANAGER,Project Manager,8170.825559514801,10099.683651992957,12483.880499878263,CM,XAF,757.166498,10.791319453643867,13.33878833608002,16.48762925044032
QA-ENGINEER,QA Engineer,6439.173218684034,7937.794302433693,9785.196988477006,CM,XAF,757.166498,8.504302865608341,10.483551931313386,12.92344156050735
RECEPTIONIST,Receptionist,3332.2031411719217,4035.7171773023542,4887.761173361481,CM,XAF,757.166498,4.400885604386476,5.3300260747965025,6.4553320653675845
RESEARCH-SCIENTIST,Research Scientist,6973.013767113674,8936.895247008171,11453.884837094894,CM,XAF,757.166498,9.209353273728274,11.803078016016723,15.127300094958631
SALES-MANAGER,Sales Manager,6963.701501647458,9203.83686085468,12164.595645173287,CM,XAF,757.166498,9.197054439204015,12.155631403615907,16.065945439087937
SOFTWARE-ENGINEER,Software Engineer,8195.36826192181,9989.125743850367,12175.491074644546,CM,XAF,757.166498,10.823733331531805,13.192773016550406,16.080335179653638
SYSTEMS-ADMINISTRATOR,Systems Administrator,6586.987967643994,7927.718068693852,9541.343340144957,CM,XAF,757.166498,8.699523797002431,10.470244113592374,12.601380760173248
TEACHER,Teacher,4710.18304662655,5825.786209532286,7205.619107198892,CM,XAF,757.166498,6.220802239755924,7.694194374580326,9.516558281741213
UX-DESIGNER,UX Designer,7254.017437542974,8894.752435533046,10906.59370074782,CM,XAF,757.166498,9.580478609003345,11.74741943684498,14.404485314071332
WAITER,Waiter,1896.7626302888705,2903.555624120543,4444.749768756295,CM,XAF,757.166498,2.5050799728976787,3.8347650507386066,5.870240931811929
WEB-DESIGNER,Web Designer,5278.558270419416,6458.760379068213,7902.837005322441,CM,XAF,757.166498,6.971463059132095,8.53017189234938,10.437383357817874
WEB-DEVELOPER,Web Developer,6650.60689067707,8240.677752554646,10210.913220061875,CM,XAF,757.166498,8.783546166192194,10.883574186551826,13.485690725927858
ACCOUNT-MANAGER,Account Manager,40794.73871556352,49725.69521123377,60611.85442271709,CA,CAD,1.721083,23702.94675826995,28892.095971683975,35217.27564720417
ACCOUNTANT,Accountant,42666.4893255115,50701.46068534271,60249.58125838339,CA,CAD,1.721083,24790.48908478644,29459.044500086697,35006.78425060464
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,25871.58982478442,30319.800576758767,35532.81082609624,CA,CAD,1.721083,15032.156976034521,17616.698658204612,20645.61141217259
ARCHITECT,Architect,44244.36483844318,54235.52342678372,66482.8619897238,CA,CAD,1.721083,25707.281309758553,31512.439218087522,38628.50425559012
ATTORNEY,Attorney,44148.2579431947,57628.67242019675,75225.25326339125,CA,CAD,1.721083,25651.4403681837,33483.958891114926,43708.09151179301
BUSINESS-ANALYST,Business Analyst,44482.25766577114,52532.27181157952,62039.10787129853,CA,CAD,1.721083,25845.504060972737,30522.799778732067,36046.55200899581
BUSINESS-DEVELOPMENT,Business Development,45458.02461394949,55774.71245018838,68432.77012848016,CA,CAD,1.721083,26412.453445853276,32406.75345127945,39761.458412220774
C-LEVEL-EXECUTIVE,C Level Executive,63616.034362998485,88204.70597404081,122297.31440933982,CA,CAD,1.721083,36962.792824633376,51249.536468630984,71058.34780155275
CASHIER,Cashier,12553.458779015087,17882.239678816193,25473.01915430489,CA,CAD,1.721083,7293.929914487034,10390.108831948368,14800.575657481302
CHEF,Chef,26032.257211382825,30446.56069207461,35609.39992444633,CA,CAD,1.721083,15125.50946780767,17690.35002499857,20690.111937917187
CHEMICAL-ENGINEER,Chemical Engineer,49362.64253689046,58936.872143582645,70368.09051446337,CA,CAD,1.721083,28681.151656771035,34244.06152613363,40885.93665410871
CIVIL-ENGINEER,Civil Engineer,38088.80906246031,46681.010315592655,57211.46913548864,CA,CAD,1.721083,22130.72179695012,27123.044220175703,33241.55147397809
CONTENT-MARKETING,Content Marketing,31939.16657642004,39660.43184532836,49248.306163355206,CA,CAD,1.721083,18557.598080057756,23043.88100128138,28614.718850488447
COPYWRITER,Copywriter,26685.326290644585,31936.814990530027,38221.76055223743,CA,CAD,1.721083,15504.961870313393,18556.231739276973,22207.9705349698
CUSTOMER-SUPPORT,Customer Support,28010.10895669221,31677.171320919497,35824.3227274252,CA,CAD,1.721083,16274.699684264042,18405.371106982926,20814.988427301414
DATA-ANALYST,Data Analyst,34568.535554891474,40859.17806891263,48294.566306291774,CA,CAD,1.721083,20085.339030651907,23740.387923715843,28060.567855409518
DATA-SCIENTIST,Data Scientist,44260.856340735496,54902.55021570964,68102.84005766775,CA,CAD,1.721083,25716.86335913811,31900.001461701526,39569.759307173306
DENTIST,Dentist,69977.77478477213,97560.42376807788,136015.1321627643,CA,CAD,1.721083,40659.151699698465,56685.48452810113,79028.80463217887
ELECTRICAL-ENGINEER,Electrical Engineer,42483.07934123343,51033.53643908096,61304.92143847943,CA,CAD,1.721083,24683.922472788025,29651.99031021802,35619.96803087326
EXECUTIVE-ASSISTANT,Executive Assistant,29761.50658183133,34511.64056531817,40019.927460151615,CA,CAD,1.721083,17292.313375840287,20052.281363140635,23252.758559669473
FASHION-DESIGNER,Fashion Designer,22152.52924698972,28533.67087135889,36752.930751944354,CA,CAD,1.721083,12871.27305713305,16578.904603298557,21354.537086209297
FINANCE-MANAGER,Finance Manager,49955.90518462709,60201.01609151063,72547.22589964367,CA,CAD,1.721083,29025.854758095393,34978.566455836604,42152.07860378824
FINANCIAL-ANALYST,Financial Analyst,38603.20949327989,44501.92664344956,51301.99019653329,CA,CAD,1.721083,22429.60362357881,25856.93231729647,29807.9698634716
GRAPHIC-DESIGNER,Graphic Designer,32325.775077860675,37589.77500148382,43710.97618723176,CA,CAD,1.721083,18782.22902548028,21840.768284553284,25397.366766873976
HARDWARE-ENGINEER,Hardware Engineer,46952.71702726579,54389.28477542313,63003.68723420691,CA,CAD,1.721083,27280.913835803265,31601.779098058105,36607.00107676789
HUMAN-RESOURCES-MANAGER,Human Resources Manager,36937.822991074034,43911.272992906444,52201.23276684447,CA,CAD,1.721083,21461.964932007366,25513.74512031462,30330.45632711756
IT-MANAGER,IT Manager,47548.68460124366,56605.26100110368,67386.83940205703,CA,CAD,1.721083,27627.188579077047,32889.326662981206,39153.74180214262
INDUSTRIAL-DESIGNER,Industrial Designer,32014.40729653113,39067.94782979788,47675.55224416692,CA,CAD,1.721083,18601.31515826438,22699.63030824073,27700.902422583295
INTERIOR-DESIGNER,Interior Designer,26325.91501993433,31349.628386400636,37332.00533471402,CA,CAD,1.721083,15296.133318343353,18215.05899854954,21690.99650319829
LECTURER,Lecturer,32375.01847902676,44564.556129475786,61343.58392115734,CA,CAD,1.721083,18810.840894382643,25893.321896431367,35642.432073965836
MARKETING-MANAGER,Marketing Manager,36068.96918721094,43622.393443507965,52757.62664198696,CA,CAD,1.721083,20957.13523822555,25345.897579319513,30653.73758382772
MECHANICAL-ENGINEER,Mechanical Engineer,43284.82401940032,51337.13462576304,60887.42304698949,CA,CAD,1.721083,25149.759784624173,29828.389813717902,35377.38914798966
MOBILE-DEVELOPER,Mobile Developer,43307.305056542864,52212.51107112727,62948.87915083329,CA,CAD,1.721083,25162.821930460566,30337.009354648948,36575.15596332849
NURSE,Nurse,39356.66211925257,44728.62784256066,50833.83704177521,CA,CAD,1.721083,22867.381828332844,25988.652402330776,29535.959068665026
OFFICE-MANAGER,Office Manager,30705.566173682862,36547.07818502777,43499.895631539446,CA,CAD,1.721083,17840.83985123487,21234.930671575847,25274.722736520813
OPERATIONS-MANAGER,Operations Manager,42637.67032358782,54133.77064241293,68729.485024049,CA,CAD,1.721083,24773.744394423644,31453.317848362298,39933.85852050657
PHARMACIST,Pharmacist,54814.68995295354,68234.30561166031,84939.28299697675,CA,CAD,1.721083,31848.9520569046,39646.14467266269,49352.22937939469
PHYSICIAN,Physician,85252.96334004278,115875.72320767758,157498.14086046725,CA,CAD,1.721083,49534.48691320685,67327.21385759873,91511.06649735502
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,32971.90932116507,37428.72530342676,42487.96950742911,CA,CAD,1.721083,19157.65208369676,21747.19365854335,24686.76380362197
PRODUCT-MANAGER,Product Manager,52993.23342328389,62524.28493608275,73769.53535827884,CA,CAD,1.721083,30790.63207485281,36328.454197782885,42862.276460971865
PROJECT-MANAGER,Project Manager,42548.166736619605,52177.09314825084,63985.10813059627,CA,CAD,1.721083,24721.740169776593,30316.43049652506,37177.23557236709
QA-ENGINEER,QA Engineer,35607.375343452135,43287.48218613952,52624.10093250306,CA,CAD,1.721083,20688.935596628482,25151.304257923366,30576.155207217238
RECEPTIONIST,Receptionist,22427.739098280665,25551.74341165788,29110.8964891273,CA,CAD,1.721083,13031.178100231462,14846.316773600043,16914.289717071926
RESEARCH-SCIENTIST,Research Scientist,39898.07314938839,48127.930571589,58055.37757251815,CA,CAD,1.721083,23181.95761005622,27963.747577303944,33731.88717366806
SALES-MANAGER,Sales Manager,32836.373512146034,41047.75223000603,51312.54712134155,CA,CAD,1.721083,19078.901779952528,23849.95507480234,29814.103748245467
SOFTWARE-ENGINEER,Software Engineer,47285.53036962334,55454.4516201698,65034.61376990893,CA,CAD,1.721083,27474.28820668343,32220.672460404177,37787.02931230448
SYSTEMS-ADMINISTRATOR,Systems Administrator,42878.54010817466,50748.51003358074,60062.94207151542,CA,CAD,1.721083,24913.69684563421,29486.381559506855,34898.34137663054
TEACHER,Teacher,27871.55978481987,36431.83667850263,47621.25744006571,CA,CAD,1.721083,16194.198527798992,21167.971956322057,27669.35553954441
UX-DESIGNER,UX Designer,43968.84196405452,52664.9697855924,63081.01188529908,CA,CAD,1.721083,25547.19439100527,30599.901216613263,36651.9289803566
WAITER,Waiter,16014.006724577375,21790.797566676312,29651.471162623588,CA,CAD,1.721083,9304.61036718007,12661.096278724683,17228.379550912763
WEB-DESIGNER,Web Designer,32732.17179885628,38849.3125749356,46109.65312108579,CA,CAD,1.721083,19018.3575102748,22572.596774784015,26791.068833453
WEB-DEVELOPER,Web Developer,34125.345510016494,41191.63740221293,49721.13736921302,CA,CAD,1.721083,19827.832539172425,23933.55660488944,28889.447731000204
ACCOUNT-MANAGER,Account Manager,3282.9389050055256,4110.388530933059,5146.3930228691215,CV,CVE,127.278105,25.7934301033593,32.294545326024924,40.434236688777865
ACCOUNTANT,Accountant,2620.31469890821,3112.0027311192944,3695.9533916018377,CV,CVE,127.278105,20.587317032322332,24.450416912785546,29.038406814760776
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,2045.256609310511,2463.155738140332,2966.442529858869,CV,CVE,127.278105,16.06919437801585,19.35254879965672,23.30677793999894
ARCHITECT,Architect,4469.8160756742445,5534.8401213591005,6853.627677372698,CV,CVE,127.278105,35.118499569696176,43.486192078041235,53.847656494985515
ATTORNEY,Attorney,3576.822954490377,4830.043406501767,6522.357859340884,CV,CVE,127.278105,28.10242150046449,37.94873758139129,51.24493218484738
BUSINESS-ANALYST,Business Analyst,3591.6288821891,4308.5985887710085,5168.691534701309,CV,CVE,127.278105,28.218748874278887,33.8518442647383,40.60943187912257
BUSINESS-DEVELOPMENT,Business Development,3238.8815479779787,4290.858525679427,5684.513809679156,CV,CVE,127.278105,25.44727978137307,33.71246394404935,44.66214994070784
C-LEVEL-EXECUTIVE,C Level Executive,5928.433620643415,8888.358789995176,13326.1038302914,CV,CVE,127.278105,46.57858176505233,69.83415403611781,104.70067754616083
CASHIER,Cashier,949.2166201599184,1329.9270408036937,1863.332242921419,CV,CVE,127.278105,7.4578154676322255,10.448985242227591,14.639849037047016
CHEF,Chef,2444.1650061017363,3002.070958964885,3687.324718323544,CV,CVE,127.278105,19.203342209579066,23.586703769394468,28.970612960678068
CHEMICAL-ENGINEER,Chemical Engineer,4043.699460105797,4900.031302917774,5937.708033560404,CV,CVE,127.278105,31.770581908850676,38.49861924733853,46.65144907335323
CIVIL-ENGINEER,Civil Engineer,3583.893246136725,4272.596272570999,5093.64471948648,CV,CVE,127.278105,28.15797144478797,33.568980875155226,40.01980324492167
CONTENT-MARKETING,Content Marketing,2472.2794289837725,3095.4944106146627,3875.810126400365,CV,CVE,127.278105,19.424231913130484,24.320714160653655,30.451507165355462
COPYWRITER,Copywriter,2452.959941928484,3016.316713662151,3709.056296273955,CV,CVE,127.278105,19.27244235706121,23.698629969876997,29.141353858732852
CUSTOMER-SUPPORT,Customer Support,2050.6922238621737,2636.514427177337,3389.6887323357937,CV,CVE,127.278105,16.111900973558445,20.71459523362119,26.632143308040245
DATA-ANALYST,Data Analyst,2945.514663317699,3545.127123662556,4266.801479362518,CV,CVE,127.278105,23.14235165048772,27.85339335200313,33.523452280834306
DATA-SCIENTIST,Data Scientist,5812.206413979349,7021.278172935577,8481.864488358604,CV,CVE,127.278105,45.66540658331886,55.164854732364034,66.64040518483995
DENTIST,Dentist,6208.757929900246,8086.054254757563,10530.974818007342,CV,CVE,127.278105,48.781036847619994,63.530599035533754,82.73987751473312
ELECTRICAL-ENGINEER,Electrical Engineer,3903.1702471348704,4653.2840563287455,5547.555227645468,CV,CVE,127.278105,30.66647045958824,36.55997279601818,43.586092263437365
EXECUTIVE-ASSISTANT,Executive Assistant,2897.886184881713,3505.3330171195694,4240.111162754355,CV,CVE,127.278105,22.768143702970065,27.54073858280314,33.31375151094805
FASHION-DESIGNER,Fashion Designer,3041.2731191203056,3925.9570805164312,5067.989093500218,CV,CVE,127.278105,23.894707727776947,30.845502299994422,39.81823184356978
FINANCE-MANAGER,Finance Manager,4100.231750803697,5179.471949148047,6542.783750394855,CV,CVE,127.278105,32.21474542541073,40.69413155662592,51.405414547889876
FINANCIAL-ANALYST,Financial Analyst,3160.676544051966,3678.3343285082074,4280.774461956289,CV,CVE,127.278105,24.832837855748767,28.89997716817207,33.63323536248665
GRAPHIC-DESIGNER,Graphic Designer,2233.688575551721,2659.794335680822,3167.185428421857,CV,CVE,127.278105,17.549668700297833,20.897501072009376,24.88397692927513
HARDWARE-ENGINEER,Hardware Engineer,3989.101367720376,4846.758195879223,5888.811249423501,CV,CVE,127.278105,31.34161502263391,38.080062520409335,46.267276287806936
HUMAN-RESOURCES-MANAGER,Human Resources Manager,3669.635187639168,4481.315104624166,5472.529022660812,CV,CVE,127.278105,28.831629663555788,35.208845265445824,42.9966255599171
IT-MANAGER,IT Manager,4255.518653359015,5214.874028904765,6390.504507806495,CV,CVE,127.278105,33.43480525074611,40.97227900199147,50.20898533810269
INDUSTRIAL-DESIGNER,Industrial Designer,3462.476638336907,4253.541065692626,5225.33824407947,CV,CVE,127.278105,27.204024119756554,33.419267718455,41.05449436161444
INTERIOR-DESIGNER,Interior Designer,2954.128043858044,3564.556721722837,4301.1218314645375,CV,CVE,127.278105,23.210025352420544,28.00604802941431,33.793100796594494
LECTURER,Lecturer,2868.2320984618013,3534.585301730994,4355.746964101262,CV,CVE,127.278105,22.535157154184542,27.770568250768616,34.22228013295187
MARKETING-MANAGER,Marketing Manager,3534.363889913187,4439.361325941394,5576.089388675881,CV,CVE,127.278105,27.76882865998977,34.87922236068328,43.810279770239205
MECHANICAL-ENGINEER,Mechanical Engineer,3714.024235481024,4354.785310209667,5106.093524336345,CV,CVE,127.278105,29.180386017540282,34.21472460019472,40.11761115029443
MOBILE-DEVELOPER,Mobile Developer,3619.991756970073,4527.615085033287,5662.802496373321,CV,CVE,127.278105,28.441590617412736,35.5726154552135,44.49156825813302
NURSE,Nurse,3899.90843014807,4338.402884910998,4826.200391348537,CV,CVE,127.278105,30.640842980401615,34.086010982886634,37.918543738127916
OFFICE-MANAGER,Office Manager,2301.90173575447,2814.257312070297,3440.6526115004917,CV,CVE,127.278105,18.085606599457698,22.111087465281614,27.032556868288477
OPERATIONS-MANAGER,Operations Manager,3201.6136795051366,4080.3607338958,5200.2975328653965,CV,CVE,127.278105,25.154473186925095,32.05862260359549,40.85775422933423
PHARMACIST,Pharmacist,6180.271460828048,6885.043821500372,7670.185480433439,CV,CVE,127.278105,48.55722404751428,54.094487197938506,60.2631967252611
PHYSICIAN,Physician,7779.728816088665,10600.022588870446,14442.724359774542,CV,CVE,127.278105,61.12385799653966,83.28237279200886,113.47375386972129
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,2555.9728698003387,2890.648726720367,3269.1466173280637,CV,CVE,127.278105,20.081795449424224,22.711280362952976,25.685066707491156
PRODUCT-MANAGER,Product Manager,4369.483473969696,5369.757155347614,6599.016126089339,CV,CVE,127.278105,34.33020529312325,42.18916643477379,51.84722168898837
PROJECT-MANAGER,Project Manager,3914.308729229968,4838.641256750884,5981.247477159915,CV,CVE,127.278105,30.75398340688658,38.01628926476305,46.993530247483775
QA-ENGINEER,QA Engineer,3084.6589748991464,3802.881039443338,4688.331617154041,CV,CVE,127.278105,24.235582191447197,29.87851712156885,36.83533485318658
RECEPTIONIST,Receptionist,1595.973820439767,1933.190227751316,2341.657744513253,CV,CVE,127.278105,12.539264474748167,15.188710012231216,18.397962041572296
RESEARCH-SCIENTIST,Research Scientist,3341.038801052791,4282.032205410169,5488.053536640192,CV,CVE,127.278105,26.24990999868195,33.64311721493787,43.11859873023873
SALES-MANAGER,Sales Manager,3336.7322398466463,4410.092061092179,5828.730203476598,CV,CVE,127.278105,26.216074161747194,34.64925928220081,45.79523087240023
SOFTWARE-ENGINEER,Software Engineer,3926.741264389093,4786.032761077756,5833.363608099402,CV,CVE,127.278105,30.851663484376147,37.602954263639894,45.83163465624666
SYSTEMS-ADMINISTRATOR,Systems Administrator,3156.273773140542,3798.697370608312,4571.878978390499,CV,CVE,127.278105,24.79824611735492,29.84564682675243,35.920388494081514
TEACHER,Teacher,2256.703776076315,2791.0398168018323,3451.894458437674,CV,CVE,127.278105,17.73049477815776,21.928671995877316,27.120881933602597
UX-DESIGNER,UX Designer,3475.3983737624358,4261.639331168665,5225.751938561839,CV,CVE,127.278105,27.305547751221123,33.48289425874675,41.057744680924024
WAITER,Waiter,908.801134380684,1391.107615603904,2129.3771816316403,CV,CVE,127.278105,7.140278639289011,10.929669447890538,16.73011380576133
WEB-DESIGNER,Web Designer,2529.2670751355686,3094.808503959184,3786.804394970708,CV,CVE,127.278105,19.87197307137444,24.315325121781033,29.75220596638132
WEB-DEVELOPER,Web Developer,3186.269039959692,3948.1106745867633,4892.109769545116,CV,CVE,127.278105,25.033913256012823,31.019558898891237,38.43638125775927
ACCOUNT-MANAGER,Account Manager,89103.11907355378,111557.87751117568,139671.4297344082,KY,KYD,1.056426,84343.92856059372,105599.32973173291,132211.27626015278
ACCOUNTANT,Accountant,71118.14123605553,84460.7694204167,100306.63691576052,KY,KYD,1.056426,67319.56732989865,79949.53685389862,94949.04225734744
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,55510.40128133791,66851.76591784539,80510.29182231627,KY,KYD,1.056426,52545.470559545014,63281.068354854375,76210.06281776127
ARCHITECT,Architect,121304.2003562168,150207.52057644245,185997.6750307647,KY,KYD,1.056426,114825.08037119191,142184.61167790496,176063.13649111692
ATTORNEY,Attorney,97064.80841792143,131079.00500234636,177012.71791963707,KY,KYD,1.056426,91880.36683868196,124077.79153707533,167558.0853932382
BUSINESS-ANALYST,Business Analyst,97476.98177845536,116931.5716803632,140268.9353545614,KY,KYD,1.056426,92270.52512760511,110686.00326039229,132776.86781143345
BUSINESS-DEVELOPMENT,Business Development,87894.31110171574,116446.93210392148,154274.92207912193,KY,KYD,1.056426,83199.68563980414,110227.24933305454,146034.76445971787
C-LEVEL-EXECUTIVE,C Level Executive,160886.74378036545,241210.5532358712,361636.57505420665,KY,KYD,1.056426,152293.43444819175,228326.97532611954,342320.78257654264
CASHIER,Cashier,25764.200056432182,36094.11919189544,50565.724431001945,KY,KYD,1.056426,24388.07834759101,34166.25413601657,47864.899605842664
CHEF,Chef,66338.57690348338,81481.99178172991,100082.26426649916,KY,KYD,1.056426,62795.28987688998,77129.86217844876,94736.65383708764
CHEMICAL-ENGINEER,Chemical Engineer,109746.90522346555,132984.25807584365,161141.79128762623,KY,KYD,1.056426,103885.08539496902,125881.28091872373,152534.859315869
CIVIL-ENGINEER,Civil Engineer,97263.44618794387,115953.19885339112,138234.29922844574,KY,KYD,1.056426,92068.39493532332,109759.88744445055,130850.90600614311
CONTENT-MARKETING,Content Marketing,67102.95746909593,84016.25598179456,105192.55090134156,KY,KYD,1.056426,63518.84322148065,79528.76584047965,99573.9889981329
COPYWRITER,Copywriter,66577.08816513237,81866.23432017173,100666.46809698212,KY,KYD,1.056426,63021.0617356373,77493.58149096266,95289.65407608495
CUSTOMER-SUPPORT,Customer Support,55654.52773756665,71553.42616365274,91994.18275364127,KY,KYD,1.056426,52681.898909688556,67731.60274704781,87080.57426988853
DATA-ANALYST,Data Analyst,79948.13727381019,96218.17444902509,115799.2845111075,KY,KYD,1.056426,75677.93416085005,91078.95342316933,109614.19400043873
DATA-SCIENTIST,Data Scientist,157730.13734895206,190539.7989043576,230174.24302492847,KY,KYD,1.056426,149305.4292008641,180362.65569415895,217880.13833901138
